Year,Area,Total Bathrooms,Bedrooms,Curr List Price,Number of Offers,Selling Price
2019,100,3,4,1749000,2,"1,655,000"
2019,100,3,4,1895000,2,"1,825,000"
2019,100,3,4,1825000,2,"1,895,000"
2019,100,3,4,1500000,2,"1,650,000"
2019,100,4,4,2295000,2,"2,310,000"
2019,100,4,4,2495000,2,"2,751,000"
2019,100,4,5,3325000,2,"3,325,000"
2019,100,2,2,1195000,3,"1,200,000"
2019,100,2,3,1799000,3,"1,790,000"
2019,100,2,3,1375000,3,"1,425,000"
2019,100,2,3,999000,3,"1,185,000"
2019,100,3,3,2695000,3,"2,740,000"
2019,100,2,4,2295000,3,"2,500,000"
2019,100,4,4,2795000,3,"3,200,000"
2019,100,2,2,995000,4,"1,200,000"
2019,100,3,2,1295000,4,"1,350,000"
2019,100,3,4,2295000,4,"2,615,000"
2019,100,3,3,1995000,5,"2,430,000"
2019,100,3,4,2295000,5,"2,535,000"
2019,100,5,4,1650000,5,"1,800,000"
2019,100,2,3,1675000,6,"1,878,000"
2019,100,2,4,2095000,6,"2,410,000"
2019,100,2,3,2095000,12,"3,000,000"
2019,110,2,2,995000,2,"1,200,000"
2019,110,5,5,5800000,2,"6,000,000"
2019,120,1,2,985000,2,"1,050,000"
2019,120,1,2,1195000,2,"1,300,000"
2019,120,1,3,1299000,2,"1,325,000"
2019,120,2,3,1075000,2,"1,100,000"
2019,120,2,3,1479000,2,"1,550,000"
2019,120,2,3,1249000,2,"1,198,000"
2019,120,2,3,1050000,2,"1,150,000"
2019,120,2,3,1500000,2,"1,399,000"
2019,120,2,3,1795000,2,"1,910,000"
2019,120,2,3,2395000,2,"2,325,000"
2019,120,2,3,1395000,2,"1,395,000"
2019,120,2,3,1295000,2,"1,295,000"
2019,120,2,3,1149000,2,"1,102,000"
2019,120,2,3,1595000,2,"1,700,000"
2019,120,2,3,800000,2,"755,000"
2019,120,2,3,1095000,2,"1,100,000"
2019,120,2,3,1625000,2,"1,710,000"
2019,120,3,3,1395000,2,"1,405,000"
2019,120,3,3,1460000,2,"1,460,000"
2019,120,3,3,1895000,2,"1,900,000"
2019,120,3,3,1295000,2,"1,306,000"
2019,120,3,3,1649000,2,"1,717,000"
2019,120,3,3,1349000,2,"1,500,000"
2019,120,4,3,1800000,2,"1,845,000"
2019,120,2,4,1049000,2,"1,135,000"
2019,120,2,4,1595000,2,"1,600,000"
2019,120,2,4,1395000,2,"1,550,000"
2019,120,2,4,1785000,2,"1,777,500"
2019,120,3,4,1795000,2,"2,200,000"
2019,120,3,4,1745000,2,"1,760,000"
2019,120,3,4,1199000,2,"1,185,000"
2019,120,3,4,1795000,2,"1,790,000"
2019,120,3,4,2300000,2,"2,515,000"
2019,120,3,4,1795000,2,"1,950,000"
2019,120,3,4,2395000,2,"2,500,000"
2019,120,3,4,2395000,2,"2,510,000"
2019,120,3,4,1650000,2,"1,650,000"
2019,120,4,4,1699000,2,"1,585,000"
2019,120,4,4,3349000,2,"3,510,000"
2019,120,4,4,2795000,2,"2,750,000"
2019,120,4,4,1765000,2,"1,830,000"
2019,120,5,4,2675000,2,"2,726,000"
2019,120,3,5,2995000,2,"2,950,000"
2019,120,4,5,3200000,2,"3,237,000"
2019,120,4,5,2595000,2,"2,550,000"
2019,120,4,5,1795000,2,"1,775,000"
2019,120,5,5,1795000,2,"1,820,000"
2019,120,1,2,1325000,3,"1,325,000"
2019,120,2,2,1049000,3,"1,100,000"
2019,120,1,3,1100000,3,"1,200,000"
2019,120,1,3,995000,3,"1,152,000"
2019,120,1,3,1495000,3,"1,495,000"
2019,120,2,3,1245000,3,"1,245,000"
2019,120,2,3,1195000,3,"1,275,000"
2019,120,2,3,1195000,3,"1,315,000"
2019,120,2,3,1050000,3,"1,100,000"
2019,120,2,3,1259000,3,"1,350,000"
2019,120,2,3,1350000,3,"1,410,000"
2019,120,2,3,1700000,3,"1,700,000"
2019,120,2,3,1149000,3,"1,300,000"
2019,120,2,3,1595000,3,"1,699,300"
2019,120,2,3,845000,3,"960,000"
2019,120,2,3,1350000,3,"1,350,000"
2019,120,3,3,1299000,3,"1,269,500"
2019,120,3,3,1695000,3,"1,800,000"
2019,120,3,3,1895000,3,"2,160,000"
2019,120,2,4,2495000,3,"2,710,000"
2019,120,2,4,1798000,3,"1,870,000"
2019,120,2,4,1199000,3,"1,200,000"
2019,120,2,4,1595000,3,"1,650,000"
2019,120,2,4,1095000,3,"1,265,000"
2019,120,3,4,1850000,3,"1,850,000"
2019,120,3,4,1650000,3,"1,450,000"
2019,120,4,4,1849000,3,"1,800,000"
2019,120,5,4,3995000,3,"4,425,000"
2019,120,3,5,1985000,3,"1,985,000"
2019,120,5,5,1795000,3,"1,700,000"
2019,120,1,1,375000,4,"425,000"
2019,120,1,2,1049000,4,"1,205,000"
2019,120,2,2,1425000,4,"1,505,000"
2019,120,1,3,1225000,4,"1,300,000"
2019,120,1,3,1150000,4,"1,310,000"
2019,120,2,3,1095000,4,"1,255,000"
2019,120,2,3,1125000,4,"1,225,000"
2019,120,3,4,1450000,4,"1,650,000"
2019,120,3,4,1795000,4,"2,110,000"
2019,120,3,4,1875000,4,"1,945,000"
2019,120,4,4,3795000,4,"4,500,000"
2019,120,4,4,2995000,4,"3,650,000"
2019,120,2,2,1349000,5,"1,420,000"
2019,120,2,3,1395000,5,"1,575,000"
2019,120,2,3,1845000,5,"2,000,000"
2019,120,2,3,1500000,5,"1,650,000"
2019,120,3,3,1395000,5,"1,382,500"
2019,120,4,4,2895000,5,"3,100,000"
2019,120,1,2,1395000,6,"1,560,000"
2019,120,1,2,1195000,6,"1,310,000"
2019,120,2,2,1549000,6,"1,825,000"
2019,120,1,3,899000,6,"915,000"
2019,120,2,3,995000,6,"1,080,000"
2019,120,3,3,1395000,6,"1,601,300"
2019,120,2,4,1925000,6,"2,255,000"
2019,120,2,4,1895000,6,"2,200,000"
2019,120,2,5,1795000,6,"2,150,000"
2019,120,2,2,1499000,7,"1,809,000"
2019,120,1,3,998000,7,"1,225,000"
2019,120,2,3,1795000,7,"2,100,000"
2019,120,3,3,1495000,7,"1,778,000"
2019,120,2,4,1695000,7,"1,925,000"
2019,120,1,2,920000,8,"1,052,000"
2019,120,2,3,849000,8,"1,117,000"
2019,120,3,4,2000000,8,"2,400,000"
2019,120,2,3,925000,9,"1,077,000"
2019,120,3,3,1495000,9,"1,805,000"
2019,120,1,2,599000,11,"630,000"
2019,120,2,3,995000,11,"1,500,000"
2019,130,2,3,1695000,4,"1,840,000"
2019,150,1,2,699000,2,"705,000"
2019,150,2,2,639000,2,"645,000"
2019,150,1,3,700000,2,"715,000"
2019,150,1,3,659000,2,"661,000"
2019,150,2,3,852500,2,"852,500"
2019,150,2,3,969000,2,"980,000"
2019,150,2,3,799000,2,"825,000"
2019,150,2,3,799000,2,"800,000"
2019,150,2,3,805000,2,"805,000"
2019,150,2,3,775000,2,"750,000"
2019,150,2,3,725000,2,"720,000"
2019,150,2,3,799000,2,"799,000"
2019,150,2,3,799000,2,"805,000"
2019,150,2,3,765000,2,"758,000"
2019,150,2,3,900000,2,"908,000"
2019,150,2,3,875000,2,"875,000"
2019,150,2,3,799500,2,"821,500"
2019,150,2,3,700000,2,"650,000"
2019,150,2,3,719000,2,"731,000"
2019,150,2,3,979000,2,"1,007,000"
2019,150,2,3,699000,2,"670,000"
2019,150,2,3,798000,2,"825,000"
2019,150,2,3,900000,2,"910,000"
2019,150,2,3,900000,2,"908,000"
2019,150,2,3,799999,2,"815,000"
2019,150,3,3,1039000,2,"1,025,000"
2019,150,3,3,849500,2,"830,000"
2019,150,3,3,729000,2,"745,000"
2019,150,3,3,1099000,2,"1,100,000"
2019,150,3,3,999000,2,"1,015,000"
2019,150,3,3,850000,2,"855,000"
2019,150,3,3,1199000,2,"1,190,000"
2019,150,3,3,899000,2,"925,000"
2019,150,3,3,989500,2,"979,500"
2019,150,3,3,1150000,2,"1,125,000"
2019,150,3,3,869000,2,"875,000"
2019,150,4,3,1699000,2,"1,562,750"
2019,150,4,3,1000000,2,"1,100,000"
2019,150,4,3,1585709,2,"1,550,000"
2019,150,2,4,899000,2,"910,000"
2019,150,2,4,800000,2,"807,500"
2019,150,2,4,849000,2,"870,000"
2019,150,2,4,897000,2,"880,000"
2019,150,2,4,739000,2,"699,000"
2019,150,2,4,889000,2,"890,000"
2019,150,3,4,849900,2,"790,000"
2019,150,3,4,807000,2,"795,000"
2019,150,3,4,999000,2,"1,010,000"
2019,150,3,4,979000,2,"1,005,000"
2019,150,3,4,919000,2,"920,000"
2019,150,3,4,1749000,2,"1,749,000"
2019,150,3,4,1395000,2,"1,395,000"
2019,150,3,4,1650000,2,"1,600,000"
2019,150,3,4,1359000,2,"1,339,000"
2019,150,3,4,1449000,2,"1,400,000"
2019,150,3,4,1295000,2,"1,275,000"
2019,150,3,4,999500,2,"975,000"
2019,150,3,4,969000,2,"975,000"
2019,150,3,4,1100000,2,"1,100,000"
2019,150,3,4,1200000,2,"1,185,000"
2019,150,3,4,1199000,2,"1,175,000"
2019,150,3,4,995000,2,"995,000"
2019,150,3,4,1310000,2,"1,325,000"
2019,150,3,4,1275000,2,"1,325,000"
2019,150,3,4,825000,2,"825,000"
2019,150,3,4,949000,2,"946,500"
2019,150,3,4,1485000,2,"1,569,000"
2019,150,4,4,1775000,2,"1,717,000"
2019,150,4,4,1248000,2,"1,200,000"
2019,150,4,4,1495000,2,"1,450,000"
2019,150,4,4,1149000,2,"1,145,000"
2019,150,4,4,1288000,2,"1,288,000"
2019,150,4,4,1995000,2,"1,960,000"
2019,150,5,4,1669000,2,"1,710,000"
2019,150,5,4,1598999,2,"1,585,000"
2019,150,5,4,1089000,2,"1,079,000"
2019,150,5,4,1649000,2,"1,649,000"
2019,150,3,5,1595000,2,"1,560,000"
2019,150,3,5,850000,2,"850,000"
2019,150,4,5,1075000,2,"1,075,410"
2019,150,4,5,1750000,2,"1,750,000"
2019,150,4,5,839000,2,"929,000"
2019,150,5,5,2695000,2,"2,550,000"
2019,150,6,5,1700000,2,"1,650,000"
2019,150,5,6,1678000,2,"1,700,000"
2019,150,1,2,599000,3,"620,000"
2019,150,1,3,749000,3,"786,000"
2019,150,1,3,769000,3,"769,000"
2019,150,2,3,739000,3,"751,000"
2019,150,2,3,899000,3,"895,000"
2019,150,2,3,769000,3,"769,000"
2019,150,2,3,795000,3,"795,000"
2019,150,2,3,750000,3,"763,000"
2019,150,2,3,750000,3,"755,000"
2019,150,2,3,715000,3,"720,000"
2019,150,2,3,799000,3,"850,000"
2019,150,2,3,905500,3,"905,500"
2019,150,2,3,699000,3,"739,000"
2019,150,2,3,829000,3,"855,000"
2019,150,2,3,1295000,3,"1,300,000"
2019,150,2,3,659000,3,"667,000"
2019,150,3,3,1149000,3,"1,200,000"
2019,150,3,3,965000,3,"952,500"
2019,150,3,3,1250000,3,"1,365,000"
2019,150,2,4,1795000,3,"1,450,000"
2019,150,2,4,799000,3,"790,000"
2019,150,2,4,795000,3,"850,000"
2019,150,2,4,1475000,3,"1,495,000"
2019,150,2,4,625000,3,"685,000"
2019,150,2,4,785000,3,"805,000"
2019,150,2,4,1005000,3,"1,038,000"
2019,150,2,4,979000,3,"1,029,000"
2019,150,3,4,949500,3,"920,000"
2019,150,3,4,1399000,3,"1,380,000"
2019,150,3,4,1249000,3,"1,224,000"
2019,150,3,4,1549000,3,"1,549,000"
2019,150,3,4,899000,3,"894,000"
2019,150,3,4,999000,3,"1,022,500"
2019,150,3,4,1045000,3,"1,110,000"
2019,150,3,4,1379000,3,"1,362,000"
2019,150,3,4,1550000,3,"1,600,000"
2019,150,4,4,1400000,3,"1,400,000"
2019,150,3,5,1000000,3,"1,050,000"
2019,150,2,2,915000,4,"910,000"
2019,150,2,2,769000,4,"832,000"
2019,150,2,3,799000,4,"800,000"
2019,150,2,3,823000,4,"875,000"
2019,150,2,3,799000,4,"875,000"
2019,150,2,3,749000,4,"785,000"
2019,150,2,3,799000,4,"820,000"
2019,150,2,3,599000,4,"650,000"
2019,150,2,3,659000,4,"720,000"
2019,150,2,3,729000,4,"735,000"
2019,150,3,3,1199000,4,"1,230,000"
2019,150,3,3,1695000,4,"1,867,500"
2019,150,3,3,995000,4,"1,020,000"
2019,150,3,3,1149000,4,"1,250,000"
2019,150,2,4,1025000,4,"1,075,000"
2019,150,2,4,779000,4,"790,000"
2019,150,3,4,949000,4,"975,000"
2019,150,3,4,899000,4,"935,000"
2019,150,3,5,995000,4,"980,000"
2019,150,2,3,599000,5,"515,000"
2019,150,2,3,696000,5,"730,000"
2019,150,2,3,699000,5,"710,000"
2019,150,3,3,959000,5,"1,039,000"
2019,150,3,3,865000,5,"908,000"
2019,150,3,4,899000,5,"960,000"
2019,150,3,4,789000,5,"810,000"
2019,150,3,4,859000,5,"900,000"
2019,150,4,4,1295000,5,"1,200,000"
2019,150,1,2,549000,6,"571,000"
2019,150,2,3,649000,6,"680,000"
2019,150,2,3,879000,6,"914,000"
2019,150,2,3,849000,6,"900,000"
2019,150,3,3,995000,6,"1,150,000"
2019,150,2,4,1100000,6,"1,235,000"
2019,150,2,4,750000,6,"855,000"
2019,150,3,4,1195000,6,"1,295,000"
2019,150,3,4,800000,6,"821,000"
2019,150,2,3,777000,7,"817,000"
2019,150,3,4,789900,7,"829,000"
2019,150,3,4,929000,7,"1,075,000"
2019,150,3,4,850000,9,"1,100,000"
2019,150,2,3,619000,10,"780,000"
2019,150,3,3,725000,10,"810,000"
2019,150,4,4,659613,14,"734,613"
2019,180,2,2,2100000,2,"2,250,000"
2019,180,2,3,2100000,2,"2,174,250"
2019,180,4,4,2595000,2,"2,595,000"
2019,180,5,4,7500000,2,"6,950,000"
2019,180,3,4,1950000,4,"2,250,000"
2019,180,3,4,2995000,4,"3,325,000"
2019,180,3,3,1150000,5,"1,250,000"
2019,180,5,6,3995000,5,"3,600,000"
2019,190,1,2,699000,2,"720,000"
2019,190,1,2,849000,2,"851,000"
2019,190,1,2,769000,2,"845,000"
2019,190,1,2,719000,2,"718,000"
2019,190,1,3,985000,2,"985,000"
2019,190,1,3,999000,2,"1,050,000"
2019,190,1,3,875000,2,"905,000"
2019,190,2,3,650000,2,"620,000"
2019,190,2,3,900000,2,"900,000"
2019,190,2,3,969000,2,"1,030,000"
2019,190,2,3,1199000,2,"1,320,000"
2019,190,2,3,1295000,2,"1,425,000"
2019,190,2,3,1649000,2,"1,725,000"
2019,190,2,3,1285000,2,"1,305,000"
2019,190,2,3,1295000,2,"1,425,000"
2019,190,2,3,1195000,2,"1,145,000"
2019,190,2,3,799000,2,"820,000"
2019,190,3,3,1695000,2,"1,780,000"
2019,190,3,4,1499000,2,"1,415,000"
2019,190,3,4,1199000,2,"1,199,000"
2019,190,3,4,1995000,2,"2,200,000"
2019,190,3,4,2500000,2,"2,455,000"
2019,190,3,4,1000000,2,"1,125,000"
2019,190,4,4,2595000,2,"2,360,000"
2019,190,3,5,1895000,2,"2,010,000"
2019,190,4,5,3150000,2,"3,150,000"
2019,190,4,5,1249000,2,"1,305,000"
2019,190,4,5,1579000,2,"1,725,000"
2019,190,5,5,3095000,2,"3,095,000"
2019,190,5,5,2850000,2,"2,725,000"
2019,190,2,2,789000,3,"795,000"
2019,190,1,3,1149000,3,"1,257,000"
2019,190,2,3,925000,3,"1,000,000"
2019,190,2,3,899000,3,"955,000"
2019,190,2,3,1050000,3,"1,110,000"
2019,190,2,3,1395000,3,"1,465,000"
2019,190,2,3,1175000,3,"1,150,000"
2019,190,2,4,2050000,3,"2,400,000"
2019,190,3,4,1295000,3,"1,300,445"
2019,190,3,4,1349999,3,"1,400,000"
2019,190,3,4,1449000,3,"1,475,000"
2019,190,3,4,1395000,3,"1,625,000"
2019,190,3,4,1415000,3,"1,475,000"
2019,190,4,4,1675000,3,"1,735,000"
2019,190,3,5,999900,3,"1,165,000"
2019,190,4,5,2850000,3,"3,205,000"
2019,190,1,2,569000,4,"579,000"
2019,190,3,2,1195000,4,"1,220,000"
2019,190,2,3,1679000,4,"1,715,000"
2019,190,2,3,729000,4,"730,000"
2019,190,2,3,898000,4,"1,175,000"
2019,190,2,3,1595000,4,"1,860,000"
2019,190,3,4,1000000,4,"1,025,000"
2019,190,4,4,2450000,4,"2,525,000"
2019,190,1,2,998000,5,"1,100,000"
2019,190,2,3,879000,5,"975,000"
2019,190,2,4,1199000,5,"1,290,000"
2019,190,3,5,1175000,5,"1,385,000"
2019,190,1,1,859000,6,"1,042,000"
2019,190,2,2,1295000,6,"1,481,000"
2019,190,2,3,1095000,6,"1,202,000"
2019,190,3,3,1249000,6,"1,356,000"
2019,190,2,4,989000,6,"1,085,000"
2019,190,5,4,1495000,6,"1,650,000"
2019,190,2,3,1685000,7,"1,800,000"
2019,190,2,3,725000,7,"790,000"
2019,190,3,3,649000,7,"695,000"
2019,190,1,2,799000,8,"906,000"
2019,190,2,3,1275000,8,"1,460,000"
2019,190,2,2,699000,9,"785,000"
2019,190,1,1,749000,12,"910,000"
2019,200,1,2,775000,2,"800,000"
2019,200,3,2,1188000,2,"1,180,000"
2019,200,2,3,839000,2,"850,216"
2019,200,3,3,1100000,2,"1,000,000"
2019,200,3,3,929000,2,"899,000"
2019,200,3,3,1195000,2,"1,200,000"
2019,200,3,2,979000,3,"957,000"
2019,200,3,4,725000,3,"615,000"
2019,200,4,4,1895000,3,"1,850,000"
2019,200,5,4,2200000,3,"2,100,000"
2019,200,1,2,690000,6,"760,000"
2019,200,2,3,999000,6,"1,175,000"
2019,210,1,2,869000,2,"902,000"
2019,210,1,2,899000,2,"935,000"
2019,210,1,2,839000,2,"865,000"
2019,210,1,2,857500,2,"880,000"
2019,210,2,2,1150000,2,"1,200,000"
2019,210,3,2,649000,2,"640,000"
2019,210,1,3,765000,2,"765,000"
2019,210,1,3,719000,2,"765,000"
2019,210,1,3,825000,2,"810,000"
2019,210,2,3,750000,2,"675,000"
2019,210,2,3,1199000,2,"1,180,000"
2019,210,2,3,995000,2,"975,000"
2019,210,2,3,1050000,2,"1,050,000"
2019,210,2,3,1295000,2,"1,201,650"
2019,210,2,3,1225000,2,"1,240,000"
2019,210,2,3,1337000,2,"1,265,000"
2019,210,2,3,1075000,2,"1,125,000"
2019,210,2,3,719000,2,"735,000"
2019,210,2,3,1495000,2,"1,550,000"
2019,210,2,3,899000,2,"900,000"
2019,210,2,3,750000,2,"750,000"
2019,210,2,3,1245000,2,"1,225,000"
2019,210,2,3,749000,2,"700,000"
2019,210,2,3,965000,2,"995,000"
2019,210,2,3,1150000,2,"1,150,000"
2019,210,2,3,1050000,2,"1,075,000"
2019,210,2,3,1050000,2,"1,218,000"
2019,210,2,3,1200000,2,"1,240,000"
2019,210,2,3,1250000,2,"1,350,000"
2019,210,2,3,1025000,2,"1,000,000"
2019,210,2,3,699950,2,"720,000"
2019,210,2,3,899000,2,"915,000"
2019,210,2,3,1297000,2,"1,285,000"
2019,210,2,3,925000,2,"1,025,000"
2019,210,2,3,1229000,2,"1,351,000"
2019,210,2,3,1219000,2,"1,250,000"
2019,210,2,3,1125000,2,"1,135,000"
2019,210,2,3,975000,2,"992,000"
2019,210,3,3,1150000,2,"1,090,000"
2019,210,3,3,1395000,2,"1,400,000"
2019,210,3,3,1135000,2,"1,120,000"
2019,210,3,3,1245000,2,"1,245,000"
2019,210,3,3,899000,2,"892,000"
2019,210,3,3,1329000,2,"1,260,000"
2019,210,3,3,1195000,2,"1,281,000"
2019,210,3,3,1335000,2,"1,350,000"
2019,210,2,4,824000,2,"800,000"
2019,210,2,4,1395000,2,"1,500,000"
2019,210,2,4,859000,2,"859,000"
2019,210,2,4,1298000,2,"1,260,000"
2019,210,2,4,1375000,2,"1,500,000"
2019,210,2,4,1250000,2,"1,370,000"
2019,210,2,4,1380000,2,"1,450,000"
2019,210,2,4,1479000,2,"1,535,000"
2019,210,2,4,1075000,2,"1,125,000"
2019,210,2,4,1400000,2,"1,385,000"
2019,210,2,4,1298000,2,"1,349,000"
2019,210,2,4,998000,2,"1,050,000"
2019,210,2,4,689000,2,"725,000"
2019,210,3,4,1825000,2,"1,840,000"
2019,210,3,4,1285000,2,"1,367,000"
2019,210,3,4,1335000,2,"1,315,000"
2019,210,3,4,1350000,2,"1,350,000"
2019,210,3,4,1150000,2,"1,224,750"
2019,210,3,4,1395000,2,"1,383,000"
2019,210,3,4,1700000,2,"1,700,000"
2019,210,3,4,1635000,2,"1,640,000"
2019,210,3,4,2150000,2,"2,280,000"
2019,210,3,4,1298000,2,"1,325,000"
2019,210,3,4,1395000,2,"1,390,000"
2019,210,3,4,1395000,2,"1,475,000"
2019,210,3,4,1395000,2,"1,450,000"
2019,210,3,4,1295000,2,"1,250,000"
2019,210,3,4,1375000,2,"1,375,000"
2019,210,3,4,1450000,2,"1,445,000"
2019,210,4,4,1995000,2,"1,995,000"
2019,210,4,4,1595000,2,"1,660,000"
2019,210,4,4,1975000,2,"1,875,000"
2019,210,5,4,2400000,2,"2,400,000"
2019,210,5,4,1895000,2,"2,050,000"
2019,210,2,5,1495000,2,"1,525,000"
2019,210,2,5,895000,2,"825,000"
2019,210,2,5,1315000,2,"1,345,000"
2019,210,3,5,1299000,2,"1,460,000"
2019,210,4,5,1875000,2,"1,810,000"
2019,210,4,5,2695000,2,"2,695,000"
2019,210,4,5,2488000,2,"2,388,000"
2019,210,4,6,1475000,2,"1,550,000"
2019,210,1,2,699000,3,"725,000"
2019,210,1,3,674950,3,"680,000"
2019,210,2,3,925000,3,"925,000"
2019,210,2,3,875000,3,"857,000"
2019,210,2,3,799000,3,"690,000"
2019,210,2,3,799000,3,"844,000"
2019,210,2,3,1249000,3,"1,325,000"
2019,210,2,3,849000,3,"875,000"
2019,210,2,3,635000,3,"650,000"
2019,210,2,3,1100000,3,"1,181,000"
2019,210,2,3,1495000,3,"1,600,000"
2019,210,2,3,999000,3,"1,203,000"
2019,210,2,3,1275000,3,"1,325,000"
2019,210,2,3,959000,3,"1,035,000"
2019,210,2,3,989500,3,"1,084,150"
2019,210,2,3,885000,3,"890,000"
2019,210,2,3,770000,3,"780,000"
2019,210,2,3,1095000,3,"1,175,000"
2019,210,2,3,1095000,3,"1,195,000"
2019,210,2,3,939000,3,"980,000"
2019,210,2,3,1285000,3,"1,330,000"
2019,210,2,3,1195000,3,"1,215,000"
2019,210,3,3,1100000,3,"1,100,000"
2019,210,3,3,1399000,3,"1,605,000"
2019,210,2,4,1125000,3,"1,125,000"
2019,210,2,4,1150000,3,"1,200,000"
2019,210,2,4,649950,3,"670,000"
2019,210,2,4,1399000,3,"1,800,000"
2019,210,2,4,1295000,3,"1,430,000"
2019,210,3,4,1570000,3,"1,600,000"
2019,210,3,4,949000,3,"946,000"
2019,210,3,4,2495000,3,"2,500,000"
2019,210,3,4,1295000,3,"1,310,000"
2019,210,3,4,1395000,3,"1,501,500"
2019,210,3,4,1030000,3,"1,030,000"
2019,210,3,4,1175000,3,"1,275,000"
2019,210,3,4,1695000,3,"1,800,000"
2019,210,3,4,989000,3,"1,000,000"
2019,210,4,4,1599000,3,"1,725,000"
2019,210,4,5,1499000,3,"1,585,000"
2019,210,1,2,1049000,4,"1,165,000"
2019,210,2,3,1250000,4,"1,190,000"
2019,210,2,3,1379000,4,"1,575,000"
2019,210,2,3,1050000,4,"1,125,000"
2019,210,2,3,999000,4,"1,105,000"
2019,210,2,3,1475000,4,"1,620,000"
2019,210,2,3,788000,4,"808,800"
2019,210,3,3,1375000,4,"1,525,000"
2019,210,3,3,1375000,4,"1,350,000"
2019,210,2,4,999000,4,"1,110,000"
2019,210,2,4,1095000,4,"1,210,000"
2019,210,3,4,1379000,4,"1,501,600"
2019,210,3,4,1995000,4,"2,210,000"
2019,210,3,4,1195000,4,"1,275,000"
2019,210,3,4,1150000,4,"1,365,000"
2019,210,3,4,1074900,4,"1,250,000"
2019,210,3,4,1495000,4,"1,650,000"
2019,210,3,5,1800000,4,"2,007,000"
2019,210,4,6,2100000,4,"2,400,000"
2019,210,2,3,895000,5,"950,000"
2019,210,2,3,945000,5,"1,100,000"
2019,210,2,3,1050000,5,"1,009,000"
2019,210,2,3,789000,5,"850,000"
2019,210,2,3,899000,5,"950,000"
2019,210,2,3,945000,5,"980,000"
2019,210,3,3,805000,5,"901,000"
2019,210,3,3,997000,5,"1,250,000"
2019,210,2,4,472500,5,"580,000"
2019,210,2,4,1625000,5,"1,850,000"
2019,210,2,4,824950,5,"905,000"
2019,210,3,4,1135000,5,"1,100,000"
2019,210,3,4,1459000,5,"1,606,000"
2019,210,1,2,799000,6,"901,000"
2019,210,1,2,765000,6,"840,000"
2019,210,2,2,1395000,6,"1,650,500"
2019,210,2,3,850000,6,"876,000"
2019,210,2,3,949000,6,"1,105,000"
2019,210,2,3,875000,6,"1,020,000"
2019,210,2,3,995000,6,"1,160,000"
2019,210,2,3,1235000,6,"1,455,000"
2019,210,3,4,1495000,6,"1,864,220"
2019,210,3,3,999000,7,"1,174,000"
2019,210,2,4,1149000,7,"1,282,800"
2019,210,1,2,749000,8,"805,000"
2019,210,2,3,1149000,8,"1,300,000"
2019,210,2,4,849000,8,"930,000"
2019,210,1,2,659000,9,"801,000"
2019,210,3,4,1050000,9,"1,212,000"
2019,210,2,3,699000,10,"786,000"
2019,210,3,4,1150000,10,"1,431,000"
2019,210,4,5,1699000,10,"2,030,000"
2019,210,3,3,968000,15,"1,275,000"
2019,220,2,2,1299000,2,"1,310,000"
2019,220,2,3,1395000,2,"1,505,000"
2019,220,3,3,1600000,2,"1,600,000"
2019,220,3,3,1898000,2,"1,850,000"
2019,220,5,3,2499000,2,"2,575,000"
2019,220,4,5,1495000,2,"1,610,000"
2019,220,5,5,3350000,2,"3,350,000"
2019,220,1,1,849000,3,"888,000"
2019,220,2,2,1300000,3,"1,100,000"
2019,220,1,3,599000,3,"650,000"
2019,220,2,3,1150000,3,"1,270,000"
2019,220,3,3,2595000,3,"3,000,000"
2019,220,3,3,1495000,4,"1,460,000"
2019,220,3,4,1995000,7,"2,200,000"
2019,230,1,1,679000,2,"679,000"
2019,230,1,2,2350000,2,"2,560,000"
2019,240,2,2,2050000,2,"1,850,000"
2019,240,2,3,1824000,2,"1,700,000"
2019,240,2,3,1595000,2,"1,700,000"
2019,240,4,3,1895000,2,"1,950,000"
2019,240,2,4,2125000,2,"2,015,000"
2019,240,3,4,2495000,2,"2,600,000"
2019,240,3,4,1995000,2,"2,200,000"
2019,240,4,4,2750000,2,"2,825,000"
2019,240,4,4,3495000,2,"3,300,000"
2019,240,4,4,2995000,2,"3,020,000"
2019,240,5,4,5750000,2,"5,600,000"
2019,240,3,5,2550000,2,"2,375,000"
2019,240,4,5,2250000,2,"2,170,000"
2019,240,5,5,2350000,2,"2,250,000"
2019,240,5,5,3997777,2,"3,900,000"
2019,240,6,5,4495000,2,"4,200,000"
2019,240,3,6,1799000,2,"1,800,000"
2019,240,5,6,4200000,2,"4,050,000"
2019,240,4,3,1999000,3,"1,875,000"
2019,240,2,4,1695000,3,"1,700,000"
2019,240,3,4,2495000,3,"2,675,000"
2019,240,1,3,1195000,4,"1,325,000"
2019,240,3,4,2995000,4,"3,100,000"
2019,240,4,4,3250000,4,"3,410,000"
2019,240,4,4,2995000,4,"3,300,000"
2019,240,4,5,2495000,4,"2,670,000"
2019,240,4,3,2550000,9,"3,200,018"
